# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	326545	327147	+							MARPI_RS01590	603		old_locus_tag=Marpi_0324
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	326545	327147	+	WP_014295846.1	WP_014295846.1		DUF4355 domain-containing protein			MARPI_RS01590	603	200	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	327166	327519	+							MARPI_RS01595	354		old_locus_tag=Marpi_0325
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	327166	327519	+	WP_014295847.1	WP_014295847.1		head decoration protein			MARPI_RS01595	354	117	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	327535	328554	+							MARPI_RS01600	1020		old_locus_tag=Marpi_0326
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	327535	328554	+	WP_014295848.1	WP_014295848.1		major capsid protein			MARPI_RS01600	1020	339	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	328620	328802	+							MARPI_RS01605	183		old_locus_tag=Marpi_0327
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	328620	328802	+	WP_014295849.1	WP_014295849.1		hypothetical protein			MARPI_RS01605	183	60	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	328774	329094	+							MARPI_RS01610	321		old_locus_tag=Marpi_0328
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	328774	329094	+	WP_014295850.1	WP_014295850.1		hypothetical protein			MARPI_RS01610	321	106	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	329084	329557	+							MARPI_RS01615	474		old_locus_tag=Marpi_0329
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	329084	329557	+	WP_014295851.1	WP_014295851.1		hypothetical protein			MARPI_RS01615	474	157	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	329550	329936	+							MARPI_RS01620	387		old_locus_tag=Marpi_0330
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	329550	329936	+	WP_014295852.1	WP_014295852.1		hypothetical protein			MARPI_RS01620	387	128	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	329933	330898	+							MARPI_RS01625	966		old_locus_tag=Marpi_0331
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	329933	330898	+	WP_014295853.1	WP_014295853.1		phage tail tube protein			MARPI_RS01625	966	321	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	330916	331266	+							MARPI_RS01630	351		old_locus_tag=Marpi_0332
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	330916	331266	+	WP_014295854.1	WP_014295854.1		hypothetical protein			MARPI_RS01630	351	116	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	331283	331780	+							MARPI_RS01635	498		old_locus_tag=Marpi_0333
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	331283	331780	+	WP_014295855.1	WP_014295855.1		hypothetical protein			MARPI_RS01635	498	165	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	331793	335872	+							MARPI_RS01640	4080		old_locus_tag=Marpi_0334
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	331793	335872	+	WP_014295856.1	WP_014295856.1		phage tail tape measure protein			MARPI_RS01640	4080	1359	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	335918	336532	+							MARPI_RS01645	615		old_locus_tag=Marpi_0335
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	335918	336532	+	WP_014295857.1	WP_014295857.1		hypothetical protein			MARPI_RS01645	615	204	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	336567	336905	+							MARPI_RS01650	339		old_locus_tag=Marpi_0336
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	336567	336905	+	WP_014295858.1	WP_014295858.1		hypothetical protein			MARPI_RS01650	339	112	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	336912	338042	+							MARPI_RS01655	1131		old_locus_tag=Marpi_0337
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	336912	338042	+	WP_014295859.1	WP_014295859.1		hypothetical protein			MARPI_RS01655	1131	376	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	338553	342563	+							MARPI_RS01660	4011		old_locus_tag=Marpi_0338
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	338553	342563	+	WP_014295860.1	WP_014295860.1		hypothetical protein			MARPI_RS01660	4011	1336	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	342578	342739	+							MARPI_RS11060	162		old_locus_tag=Marpi_0339
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	342578	342739	+	WP_014295861.1	WP_014295861.1		hypothetical protein			MARPI_RS11060	162	53	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	342787	343554	+							MARPI_RS01665	768		old_locus_tag=Marpi_0340
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	342787	343554	+	WP_014295862.1	WP_014295862.1		metallophosphoesterase			MARPI_RS01665	768	255	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	343559	343819	+							MARPI_RS01670	261		old_locus_tag=Marpi_0341
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	343559	343819	+	WP_014295863.1	WP_014295863.1		hypothetical protein			MARPI_RS01670	261	86	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	343824	344201	+							MARPI_RS01675	378		old_locus_tag=Marpi_0342
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	343824	344201	+	WP_014295864.1	WP_014295864.1		hypothetical protein			MARPI_RS01675	378	125	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	344370	344699	+							MARPI_RS01680	330		old_locus_tag=Marpi_0343
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	344370	344699	+	WP_014295865.1	WP_014295865.1		phage holin protein (Holin_LLH)			MARPI_RS01680	330	109	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	344686	344985	+							MARPI_RS01685	300		old_locus_tag=Marpi_0344
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	344686	344985	+	WP_014295866.1	WP_014295866.1		hypothetical protein			MARPI_RS01685	300	99	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	344982	345545	+							MARPI_RS01690	564		old_locus_tag=Marpi_0345
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	344982	345545	+	WP_014295867.1	WP_014295867.1		hypothetical protein			MARPI_RS01690	564	187	
gene	tRNA	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	345610	345684	-							MARPI_RS01695	75		old_locus_tag=Marpi_0346
tRNA		GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	345610	345684	-				tRNA-Glu			MARPI_RS01695	75		anticodon=CTC
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	345731	346588	-							MARPI_RS01700	858		old_locus_tag=Marpi_0347
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	345731	346588	-	WP_014295868.1	WP_014295868.1		sugar transferase			MARPI_RS01700	858	285	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	346655	347176	-							MARPI_RS01705	522		old_locus_tag=Marpi_0348
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	346655	347176	-	WP_041638434.1	WP_041638434.1		DUF402 domain-containing protein			MARPI_RS01705	522	173	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	347334	348944	+							MARPI_RS01710	1611		old_locus_tag=Marpi_0349
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	347334	348944	+	WP_014295870.1	WP_014295870.1		AAA family ATPase			MARPI_RS01710	1611	536	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	348946	349560	+							MARPI_RS01715	615		old_locus_tag=Marpi_0350
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	348946	349560	+	WP_014295871.1	WP_014295871.1		hypothetical protein			MARPI_RS01715	615	204	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	349557	350465	+					murB		MARPI_RS01720	909		old_locus_tag=Marpi_0351
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	349557	350465	+	WP_014295872.1	WP_014295872.1		UDP-N-acetylmuramate dehydrogenase	murB		MARPI_RS01720	909	302	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	350493	351263	+							MARPI_RS01725	771		old_locus_tag=Marpi_0352
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	350493	351263	+	WP_014295873.1	WP_014295873.1		YdcF family protein			MARPI_RS01725	771	256	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	351281	352402	+					yqeH		MARPI_RS01730	1122		old_locus_tag=Marpi_0353
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	351281	352402	+	WP_014295874.1	WP_014295874.1		ribosome biogenesis GTPase YqeH	yqeH		MARPI_RS01730	1122	373	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	352421	353008	+							MARPI_RS01735	588		old_locus_tag=Marpi_0354
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	352421	353008	+	WP_014295875.1	WP_014295875.1		phosphate propanoyltransferase			MARPI_RS01735	588	195	
gene	tRNA	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	353107	353184	+							MARPI_RS01740	78		old_locus_tag=Marpi_0355
tRNA		GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	353107	353184	+				tRNA-Thr			MARPI_RS01740	78		anticodon=GGT
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	353250	353996	+							MARPI_RS01745	747		old_locus_tag=Marpi_0356
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	353250	353996	+	WP_014295876.1	WP_014295876.1		class I SAM-dependent methyltransferase			MARPI_RS01745	747	248	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	353998	354627	+							MARPI_RS01750	630		old_locus_tag=Marpi_0357
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	353998	354627	+	WP_014295877.1	WP_014295877.1		sigma-70 family RNA polymerase sigma factor			MARPI_RS01750	630	209	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	354624	355247	+							MARPI_RS01755	624		old_locus_tag=Marpi_0358
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	354624	355247	+	WP_014295878.1	WP_014295878.1		hypothetical protein			MARPI_RS01755	624	207	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	355320	357800	+					leuS		MARPI_RS01760	2481		old_locus_tag=Marpi_0359
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	355320	357800	+	WP_014295879.1	WP_014295879.1		leucine--tRNA ligase	leuS		MARPI_RS01760	2481	826	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	357824	358507	+							MARPI_RS01765	684		old_locus_tag=Marpi_0360
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	357824	358507	+	WP_014295880.1	WP_014295880.1		redox-sensing transcriptional repressor Rex			MARPI_RS01765	684	227	
gene	tRNA	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	358530	358616	+							MARPI_RS01770	87		old_locus_tag=Marpi_0361
tRNA		GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	358530	358616	+				tRNA-Leu			MARPI_RS01770	87		anticodon=CAG
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	358675	359364	+					rsmI		MARPI_RS01775	690		old_locus_tag=Marpi_0362
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	358675	359364	+	WP_014295881.1	WP_014295881.1		16S rRNA (cytidine(1402)-2'-O)-methyltransferase	rsmI		MARPI_RS01775	690	229	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	359351	360769	+					xseA		MARPI_RS01780	1419		old_locus_tag=Marpi_0363
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	359351	360769	+	WP_014295882.1	WP_014295882.1		exodeoxyribonuclease VII large subunit	xseA		MARPI_RS01780	1419	472	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	360756	361010	+							MARPI_RS01785	255		old_locus_tag=Marpi_0364
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	360756	361010	+	WP_014295883.1	WP_014295883.1		hypothetical protein			MARPI_RS01785	255	84	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	361033	361806	+							MARPI_RS01790	774		old_locus_tag=Marpi_0365
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	361033	361806	+	WP_014295884.1	WP_014295884.1		hypothetical protein			MARPI_RS01790	774	257	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	361809	362942	+							MARPI_RS01795	1134		old_locus_tag=Marpi_0366
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	361809	362942	+	WP_014295885.1	WP_014295885.1		glycosyltransferase family 2 protein			MARPI_RS01795	1134	377	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	363005	363907	+							MARPI_RS01800	903		old_locus_tag=Marpi_0367
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	363005	363907	+	WP_014295886.1	WP_014295886.1		aldo/keto reductase			MARPI_RS01800	903	300	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	363927	364850	+							MARPI_RS01805	924		old_locus_tag=Marpi_0368
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	363927	364850	+	WP_014295887.1	WP_014295887.1		1-phosphofructokinase family hexose kinase			MARPI_RS01805	924	307	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	364879	365439	-					pyrE		MARPI_RS01810	561		old_locus_tag=Marpi_0369
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	364879	365439	-	WP_014295888.1	WP_014295888.1		orotate phosphoribosyltransferase	pyrE		MARPI_RS01810	561	186	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	365452	366210	-					pyrF		MARPI_RS01815	759		old_locus_tag=Marpi_0370
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	365452	366210	-	WP_014295889.1	WP_014295889.1		orotidine-5'-phosphate decarboxylase	pyrF		MARPI_RS01815	759	252	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	366214	367104	-							MARPI_RS01820	891		old_locus_tag=Marpi_0371
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	366214	367104	-	WP_014295890.1	WP_014295890.1		dihydroorotate dehydrogenase			MARPI_RS01820	891	296	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	367098	367802	-							MARPI_RS01825	705		old_locus_tag=Marpi_0372
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	367098	367802	-	WP_014295891.1	WP_014295891.1		FAD-binding oxidoreductase			MARPI_RS01825	705	234	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	367792	369000	-							MARPI_RS01830	1209		old_locus_tag=Marpi_0373
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	367792	369000	-	WP_014295892.1	WP_014295892.1		dihydroorotase			MARPI_RS01830	1209	402	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	369010	370593	-							MARPI_RS01835	1584		old_locus_tag=Marpi_0374
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	369010	370593	-	WP_014295893.1	WP_014295893.1		bifunctional aspartate carbamoyltransferase catalytic subunit/aspartate carbamoyltransferase regulatory subunit			MARPI_RS01835	1584	527	
gene	tRNA	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	370784	370859	-							MARPI_RS01840	76		old_locus_tag=Marpi_0375
tRNA		GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	370784	370859	-				tRNA-Phe			MARPI_RS01840	76		anticodon=GAA
gene	tRNA	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	370872	370947	-							MARPI_RS01845	76		old_locus_tag=Marpi_0376
tRNA		GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	370872	370947	-				tRNA-Val			MARPI_RS01845	76		anticodon=TAC
gene	tRNA	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	370963	371038	-							MARPI_RS01850	76		old_locus_tag=Marpi_0377
tRNA		GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	370963	371038	-				tRNA-Glu			MARPI_RS01850	76		anticodon=TTC
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	371402	371812	+							MARPI_RS01855	411		old_locus_tag=Marpi_0378
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	371402	371812	+	WP_014295894.1	WP_014295894.1		AIR carboxylase family protein			MARPI_RS01855	411	136	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	371809	372516	+							MARPI_RS01860	708		old_locus_tag=Marpi_0379
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	371809	372516	+	WP_014295895.1	WP_014295895.1		phosphoribosylaminoimidazolesuccinocarboxamide synthase			MARPI_RS01860	708	235	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	372513	372779	+					purS		MARPI_RS01865	267		old_locus_tag=Marpi_0380
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	372513	372779	+	WP_014295896.1	WP_014295896.1		phosphoribosylformylglycinamidine synthase subunit PurS	purS		MARPI_RS01865	267	88	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	372776	373450	+					purQ		MARPI_RS01870	675		old_locus_tag=Marpi_0381
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	372776	373450	+	WP_014295897.1	WP_014295897.1		phosphoribosylformylglycinamidine synthase subunit PurQ	purQ		MARPI_RS01870	675	224	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	373437	375593	+					purL		MARPI_RS01875	2157		old_locus_tag=Marpi_0382
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	373437	375593	+	WP_014295898.1	WP_014295898.1		phosphoribosylformylglycinamidine synthase subunit PurL	purL		MARPI_RS01875	2157	718	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	375596	376951	+					purF		MARPI_RS01880	1356		old_locus_tag=Marpi_0383
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	375596	376951	+	WP_014295899.1	WP_014295899.1		amidophosphoribosyltransferase	purF		MARPI_RS01880	1356	451	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	376969	377934	+					purM		MARPI_RS01885	966		old_locus_tag=Marpi_0384
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	376969	377934	+	WP_014295900.1	WP_014295900.1		phosphoribosylformylglycinamidine cyclo-ligase	purM		MARPI_RS01885	966	321	
