# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	67227	67889	-					phoU		X928_RS02045	663		old_locus_tag=X928_02140
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	67227	67889	-	WP_103078248.1	WP_103078248.1		phosphate signaling complex protein PhoU	phoU		X928_RS02045	663	220	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	67948	68715	-					pstB		X928_RS02050	768		old_locus_tag=X928_02145
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	67948	68715	-	WP_103078249.1	WP_103078249.1		phosphate ABC transporter ATP-binding protein PstB	pstB		X928_RS02050	768	255	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	68712	69551	-					pstA		X928_RS02055	840		old_locus_tag=X928_02150
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	68712	69551	-	WP_245857149.1	WP_245857149.1		phosphate ABC transporter permease PstA	pstA		X928_RS02055	840	279	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	69548	70414	-							X928_RS02060	867		old_locus_tag=X928_02155
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	69548	70414	-	WP_103078251.1	WP_103078251.1		phosphate ABC transporter permease subunit PstC			X928_RS02060	867	288	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	70446	71270	-							X928_RS02065	825		old_locus_tag=X928_02160
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	70446	71270	-	WP_103078252.1	WP_103078252.1		phosphate ABC transporter substrate-binding protein PstS family protein			X928_RS02065	825	274	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	71545	73686	+							X928_RS02070	2142		old_locus_tag=X928_02165
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	71545	73686	+	WP_103078253.1	WP_103078253.1		bifunctional (p)ppGpp synthetase/guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase			X928_RS02070	2142	713	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	73688	74140	+					dtd		X928_RS02075	453		old_locus_tag=X928_02170
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	73688	74140	+	WP_103076899.1	WP_103076899.1		D-aminoacyl-tRNA deacylase	dtd		X928_RS02075	453	150	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	74174	74371	+							X928_RS02080	198		old_locus_tag=X928_02175
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	74174	74371	+	WP_103076900.1	WP_103076900.1		hypothetical protein			X928_RS02080	198	65	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	74358	75440	-							X928_RS02085	1083		old_locus_tag=X928_02180
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	74358	75440	-	WP_103078254.1	WP_103078254.1		HD domain-containing protein			X928_RS02085	1083	360	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	75596	76753	+					dxr		X928_RS02090	1158		old_locus_tag=X928_02185
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	75596	76753	+	WP_103078255.1	WP_103078255.1		1-deoxy-D-xylulose-5-phosphate reductoisomerase	dxr		X928_RS02090	1158	385	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	76750	78297	+							X928_RS02095	1548		old_locus_tag=X928_02190
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	76750	78297	+	WP_103078256.1	WP_103078256.1		site-2 protease family protein			X928_RS02095	1548	515	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	78311	79360	+					ispG		X928_RS02100	1050		old_locus_tag=X928_02195
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	78311	79360	+	WP_103078257.1	WP_103078257.1		flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase	ispG		X928_RS02100	1050	349	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	79380	79850	+							X928_RS02105	471		old_locus_tag=X928_02200
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	79380	79850	+	WP_103078258.1	WP_103078258.1		YaaR family protein			X928_RS02105	471	156	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	79875	80921	+							X928_RS02110	1047		old_locus_tag=X928_02205
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	79875	80921	+	WP_103078259.1	WP_103078259.1		hypothetical protein			X928_RS02110	1047	348	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	80943	81770	+							X928_RS02115	828		old_locus_tag=X928_02210
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	80943	81770	+	WP_103078260.1	WP_103078260.1		hypothetical protein			X928_RS02115	828	275	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	82005	82154	+							X928_RS02120	150		
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	82005	82154	+	WP_245857152.1	WP_245857152.1		DUF2905 domain-containing protein			X928_RS02120	150	49	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	82178	84082	+							X928_RS02125	1905		old_locus_tag=X928_02215
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	82178	84082	+	WP_245857153.1	WP_245857153.1		transketolase			X928_RS02125	1905	634	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	84103	84840	+					rnc		X928_RS02130	738		old_locus_tag=X928_02220
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	84103	84840	+	WP_245857150.1	WP_245857150.1		ribonuclease III	rnc		X928_RS02130	738	245	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	84827	85675	+							X928_RS02135	849		old_locus_tag=X928_02225
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	84827	85675	+	WP_103078264.1	WP_103078264.1		radical SAM protein			X928_RS02135	849	282	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	85971	86933	+							X928_RS02140	963		old_locus_tag=X928_02230
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	85971	86933	+	WP_103078265.1	WP_103078265.1		radical SAM protein			X928_RS02140	963	320	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	86963	88600	+							X928_RS02145	1638		old_locus_tag=X928_02235
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	86963	88600	+	WP_103078266.1	WP_103078266.1		PAS domain S-box protein			X928_RS02145	1638	545	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	88628	89080	+					fliJ		X928_RS02150	453		old_locus_tag=X928_02240
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	88628	89080	+	WP_103078267.1	WP_103078267.1		flagellar export protein FliJ	fliJ		X928_RS02150	453	150	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	89073	89525	+							X928_RS02155	453		old_locus_tag=X928_02245
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	89073	89525	+	WP_103078268.1	WP_103078268.1		arsenate reductase ArsC			X928_RS02155	453	150	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	89790	90209	+							X928_RS02160	420		old_locus_tag=X928_02250
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	89790	90209	+	WP_103078269.1	WP_103078269.1		AIR carboxylase family protein			X928_RS02160	420	139	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	90199	90915	+							X928_RS02165	717		old_locus_tag=X928_02255
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	90199	90915	+	WP_103078270.1	WP_103078270.1		phosphoribosylaminoimidazolesuccinocarboxamide synthase			X928_RS02165	717	238	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	90912	91181	+					purS		X928_RS02170	270		old_locus_tag=X928_02260
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	90912	91181	+	WP_103078271.1	WP_103078271.1		phosphoribosylformylglycinamidine synthase subunit PurS	purS		X928_RS02170	270	89	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	91187	91873	+					purQ		X928_RS02175	687		old_locus_tag=X928_02265
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	91187	91873	+	WP_103078272.1	WP_103078272.1		phosphoribosylformylglycinamidine synthase subunit PurQ	purQ		X928_RS02175	687	228	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	91851	94034	+					purL		X928_RS02180	2184		old_locus_tag=X928_02270
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	91851	94034	+	WP_103078273.1	WP_103078273.1		phosphoribosylformylglycinamidine synthase subunit PurL	purL		X928_RS02180	2184	727	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	94039	95403	+					purF		X928_RS02185	1365		old_locus_tag=X928_02275
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	94039	95403	+	WP_103078274.1	WP_103078274.1		amidophosphoribosyltransferase	purF		X928_RS02185	1365	454	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	95690	96658	+					purM		X928_RS02190	969		old_locus_tag=X928_02280
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	95690	96658	+	WP_103078275.1	WP_103078275.1		phosphoribosylformylglycinamidine cyclo-ligase	purM		X928_RS02190	969	322	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	96687	97268	+					purN		X928_RS02195	582		old_locus_tag=X928_02285
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000010.1	96687	97268	+	WP_103078276.1	WP_103078276.1		phosphoribosylglycinamide formyltransferase	purN		X928_RS02195	582	193	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	49	1290	+							X928_RS02200	1242		old_locus_tag=X928_02290
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	49	1290	+	WP_103078281.1	WP_103078281.1		ABC transporter substrate-binding protein			X928_RS02200	1242	413	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	1396	2298	+							X928_RS02205	903		old_locus_tag=X928_02295
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	1396	2298	+	WP_103078282.1	WP_103078282.1		sugar ABC transporter permease			X928_RS02205	903	300	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	2312	3163	+							X928_RS02210	852		old_locus_tag=X928_02300
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	2312	3163	+	WP_103078283.1	WP_103078283.1		carbohydrate ABC transporter permease			X928_RS02210	852	283	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	3169	4491	+					glmM		X928_RS02215	1323		old_locus_tag=X928_02305
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	3169	4491	+	WP_103078284.1	WP_103078284.1		phosphoglucosamine mutase	glmM		X928_RS02215	1323	440	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	4554	5915	-							X928_RS02220	1362		old_locus_tag=X928_02310
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	4554	5915	-	WP_103078285.1	WP_103078285.1		Do family serine endopeptidase			X928_RS02220	1362	453	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	6005	6595	-					pyrE		X928_RS02225	591		old_locus_tag=X928_02315
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	6005	6595	-	WP_103078286.1	WP_103078286.1		orotate phosphoribosyltransferase	pyrE		X928_RS02225	591	196	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	6737	7474	-							X928_RS02230	738		old_locus_tag=X928_02320
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	6737	7474	-	WP_146026619.1	WP_146026619.1		alpha/beta fold hydrolase			X928_RS02230	738	245	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	7494	8747	-					rho		X928_RS02235	1254		old_locus_tag=X928_02325
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	7494	8747	-	WP_103076652.1	WP_103076652.1		transcription termination factor Rho	rho		X928_RS02235	1254	417	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	9455	10417	-							X928_RS02240	963		old_locus_tag=X928_02335
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	9455	10417	-	WP_103078288.1	WP_103078288.1		DUF1385 domain-containing protein			X928_RS02240	963	320	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	10401	10655	-							X928_RS02245	255		old_locus_tag=X928_02340
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	10401	10655	-	WP_103078289.1	WP_103078289.1		hypothetical protein			X928_RS02245	255	84	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	10658	10957	-							X928_RS02250	300		old_locus_tag=X928_02345
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	10658	10957	-	WP_103078290.1	WP_103078290.1		stage V sporulation protein S			X928_RS02250	300	99	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	11350	12228	+							X928_RS02255	879		old_locus_tag=X928_02350
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	11350	12228	+	WP_103078291.1	WP_103078291.1		ABC transporter substrate-binding protein			X928_RS02255	879	292	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	12321	13235	+							X928_RS02260	915		old_locus_tag=X928_02355
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	12321	13235	+	WP_245855474.1	WP_245855474.1		iron ABC transporter permease			X928_RS02260	915	304	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	13232	14002	+							X928_RS02265	771		old_locus_tag=X928_02360
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	13232	14002	+	WP_103078292.1	WP_103078292.1		ABC transporter ATP-binding protein			X928_RS02265	771	256	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	14012	14764	+							X928_RS02270	753		old_locus_tag=X928_02365
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	14012	14764	+	WP_103078293.1	WP_103078293.1		PfkB family carbohydrate kinase			X928_RS02270	753	250	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	14773	15225	-							X928_RS02275	453		old_locus_tag=X928_02370
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	14773	15225	-	WP_103078294.1	WP_103078294.1		Rrf2 family transcriptional regulator			X928_RS02275	453	150	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	15297	16364	-							X928_RS02280	1068		old_locus_tag=X928_02375
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	15297	16364	-	WP_103078295.1	WP_103078295.1		class I fructose-bisphosphate aldolase			X928_RS02280	1068	355	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	16438	16983	-							X928_RS02285	546		old_locus_tag=X928_02380
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	16438	16983	-	WP_103078296.1	WP_103078296.1		ECF transporter S component			X928_RS02285	546	181	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	17017	17796	-							X928_RS02290	780		old_locus_tag=X928_02385
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	17017	17796	-	WP_103078297.1	WP_103078297.1		2-phosphosulfolactate phosphatase			X928_RS02290	780	259	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	17750	18403	-							X928_RS02295	654		old_locus_tag=X928_02390
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	17750	18403	-	WP_103078298.1	WP_103078298.1		histidine phosphatase family protein			X928_RS02295	654	217	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	18421	19944	-					guaA		X928_RS02300	1524		old_locus_tag=X928_02395
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	18421	19944	-	WP_103078299.1	WP_103078299.1		glutamine-hydrolyzing GMP synthase	guaA		X928_RS02300	1524	507	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	19991	21283	-							X928_RS02305	1293		old_locus_tag=X928_02400
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	19991	21283	-	WP_103078300.1	WP_103078300.1		nucleotidyltransferase			X928_RS02305	1293	430	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	21716	22474	+					surE		X928_RS02310	759		old_locus_tag=X928_02405
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	21716	22474	+	WP_103078301.1	WP_103078301.1		5'/3'-nucleotidase SurE	surE		X928_RS02310	759	252	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	22479	23039	+					def		X928_RS02315	561		old_locus_tag=X928_02410
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	22479	23039	+	WP_103078302.1	WP_103078302.1		peptide deformylase	def		X928_RS02315	561	186	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	23036	23995	+					fmt		X928_RS02320	960		old_locus_tag=X928_02415
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	23036	23995	+	WP_103078303.1	WP_103078303.1		methionyl-tRNA formyltransferase	fmt		X928_RS02320	960	319	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	23982	24749	-							X928_RS02325	768		old_locus_tag=X928_02420
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000011.1	23982	24749	-	WP_103078304.1	WP_103078304.1		TatD family hydrolase			X928_RS02325	768	255	
