# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	8363	9607	+	WP_072864814.1	WP_072864814.1		glutamate-5-semialdehyde dehydrogenase			BUA62_RS06795	1245	414	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	9609	10655	+					proB		BUA62_RS06800	1047		old_locus_tag=SAMN02745164_01372
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	9609	10655	+	WP_072864816.1	WP_072864816.1		glutamate 5-kinase	proB		BUA62_RS06800	1047	348	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	10668	11792	+							BUA62_RS06805	1125		old_locus_tag=SAMN02745164_01373
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	10668	11792	+	WP_072864818.1	WP_072864818.1		isocitrate/isopropylmalate family dehydrogenase			BUA62_RS06805	1125	374	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	11949	12809	+							BUA62_RS06810	861		old_locus_tag=SAMN02745164_01374
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	11949	12809	+	WP_234970294.1	WP_234970294.1		RnfABCDGE type electron transport complex subunit D			BUA62_RS06810	861	286	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	12878	13495	+							BUA62_RS06815	618		old_locus_tag=SAMN02745164_01375
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	12878	13495	+	WP_072864820.1	WP_072864820.1		FMN-binding protein			BUA62_RS06815	618	205	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	13488	14090	+							BUA62_RS06820	603		old_locus_tag=SAMN02745164_01376
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	13488	14090	+	WP_072864822.1	WP_072864822.1		NADH:ubiquinone reductase (Na(+)-transporting) subunit D			BUA62_RS06820	603	200	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	14090	14686	+							BUA62_RS06825	597		old_locus_tag=SAMN02745164_01377
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	14090	14686	+	WP_072864824.1	WP_072864824.1		NADH:ubiquinone reductase (Na(+)-transporting) subunit E			BUA62_RS06825	597	198	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	14700	15815	+							BUA62_RS06830	1116		old_locus_tag=SAMN02745164_01378
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	14700	15815	+	WP_072864826.1	WP_072864826.1		FAD-binding oxidoreductase			BUA62_RS06830	1116	371	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	15832	16290	+							BUA62_RS06835	459		old_locus_tag=SAMN02745164_01379
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	15832	16290	+	WP_072864828.1	WP_072864828.1		hypothetical protein			BUA62_RS06835	459	152	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	16305	17771	+							BUA62_RS06840	1467		old_locus_tag=SAMN02745164_01380
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	16305	17771	+	WP_072864830.1	WP_072864830.1		FAD-dependent oxidoreductase			BUA62_RS06840	1467	488	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	17837	18709	+							BUA62_RS06845	873		old_locus_tag=SAMN02745164_01381
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	17837	18709	+	WP_072864832.1	WP_072864832.1		DMT family transporter			BUA62_RS06845	873	290	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	18765	20579	+							BUA62_RS06850	1815		old_locus_tag=SAMN02745164_01382
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	18765	20579	+	WP_072864834.1	WP_072864834.1		UvrD-helicase domain-containing protein			BUA62_RS06850	1815	604	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	20583	21701	-							BUA62_RS06855	1119		old_locus_tag=SAMN02745164_01383
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	20583	21701	-	WP_072864836.1	WP_072864836.1		TetR/AcrR family transcriptional regulator			BUA62_RS06855	1119	372	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	21720	23420	-							BUA62_RS06860	1701		old_locus_tag=SAMN02745164_01384
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	21720	23420	-	WP_084670739.1	WP_084670739.1		alpha/beta fold hydrolase			BUA62_RS06860	1701	566	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	23422	24300	-							BUA62_RS06865	879		old_locus_tag=SAMN02745164_01385
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	23422	24300	-	WP_072864838.1	WP_072864838.1		branched-chain amino acid ABC transporter permease			BUA62_RS06865	879	292	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	24305	24997	-							BUA62_RS06870	693		old_locus_tag=SAMN02745164_01386
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	24305	24997	-	WP_072864840.1	WP_072864840.1		ABC transporter ATP-binding protein			BUA62_RS06870	693	230	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	24990	25748	-							BUA62_RS06875	759		old_locus_tag=SAMN02745164_01387
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	24990	25748	-	WP_072864842.1	WP_072864842.1		ABC transporter ATP-binding protein			BUA62_RS06875	759	252	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	25795	26967	-							BUA62_RS06880	1173		old_locus_tag=SAMN02745164_01388
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	25795	26967	-	WP_072864843.1	WP_072864843.1		ABC transporter substrate-binding protein			BUA62_RS06880	1173	390	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	26987	28300	-							BUA62_RS06885	1314		old_locus_tag=SAMN02745164_01389
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	26987	28300	-	WP_072864845.1	WP_072864845.1		acetyl-CoA hydrolase/transferase family protein			BUA62_RS06885	1314	437	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	28305	29318	-							BUA62_RS06890	1014		old_locus_tag=SAMN02745164_01390
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	28305	29318	-	WP_072864847.1	WP_072864847.1		3-oxoacyl-ACP synthase			BUA62_RS06890	1014	337	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	29569	29844	+							BUA62_RS11680	276		old_locus_tag=SAMN02745164_01391
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	29569	29844	+	WP_200782356.1	WP_200782356.1		alpha/beta hydrolase			BUA62_RS11680	276	91	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	29884	30351	+							BUA62_RS11685	468		old_locus_tag=SAMN02745164_01392
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	29884	30351	+	WP_200782359.1	WP_200782359.1		alpha/beta hydrolase			BUA62_RS11685	468	155	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	30360	30995	-							BUA62_RS06900	636		old_locus_tag=SAMN02745164_01393
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	30360	30995	-	WP_072864849.1	WP_072864849.1		hypothetical protein			BUA62_RS06900	636	211	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	30998	31606	-							BUA62_RS06905	609		old_locus_tag=SAMN02745164_01394
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	30998	31606	-	WP_072864851.1	WP_072864851.1		DUF4897 domain-containing protein			BUA62_RS06905	609	202	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	31704	32681	+					trpS		BUA62_RS06910	978		old_locus_tag=SAMN02745164_01395
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	31704	32681	+	WP_072864853.1	WP_072864853.1		tryptophan--tRNA ligase	trpS		BUA62_RS06910	978	325	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	32688	33365	+							BUA62_RS06915	678		old_locus_tag=SAMN02745164_01396
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	32688	33365	+	WP_072864855.1	WP_072864855.1		hypothetical protein			BUA62_RS06915	678	225	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	33355	33885	+							BUA62_RS06920	531		old_locus_tag=SAMN02745164_01397
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	33355	33885	+	WP_072864857.1	WP_072864857.1		SMC-Scp complex subunit ScpB			BUA62_RS06920	531	176	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	33848	34591	+							BUA62_RS06925	744		old_locus_tag=SAMN02745164_01398
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	33848	34591	+	WP_072864860.1	WP_072864860.1		rRNA pseudouridine synthase			BUA62_RS06925	744	247	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	34642	35955	-							BUA62_RS06930	1314		old_locus_tag=SAMN02745164_01399
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	34642	35955	-	WP_072864862.1	WP_072864862.1		alkaline phosphatase			BUA62_RS06930	1314	437	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	36088	36287	+							BUA62_RS06935	200		partial;old_locus_tag=SAMN02745164_01400
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000021.1	36088	36287	+	WP_143148342.1	WP_143148342.1		hypothetical protein			BUA62_RS06935	200	66	partial
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	1	1344	+							BUA62_RS00785	1344		partial;old_locus_tag=SAMN02745164_00157
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	1	1344	+	WP_072862429.1	WP_072862429.1		AAA-like domain-containing protein			BUA62_RS00785	1344	447	partial
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	1471	2358	-					cysK		BUA62_RS00790	888		old_locus_tag=SAMN02745164_00158
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	1471	2358	-	WP_072862431.1	WP_072862431.1		cysteine synthase A	cysK		BUA62_RS00790	888	295	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	2536	4008	+					glpK		BUA62_RS00795	1473		old_locus_tag=SAMN02745164_00159
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	2536	4008	+	WP_072862434.1	WP_072862434.1		glycerol kinase GlpK	glpK		BUA62_RS00795	1473	490	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	3978	4439	+					tsaE		BUA62_RS00800	462		old_locus_tag=SAMN02745164_00160
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	3978	4439	+	WP_159429480.1	WP_159429480.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE	tsaE		BUA62_RS00800	462	153	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	4436	5515	+					ychF		BUA62_RS00805	1080		old_locus_tag=SAMN02745164_00161
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	4436	5515	+	WP_072862436.1	WP_072862436.1		redox-regulated ATPase YchF	ychF		BUA62_RS00805	1080	359	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	5530	6564	+					queA		BUA62_RS00810	1035		old_locus_tag=SAMN02745164_00162
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	5530	6564	+	WP_072862438.1	WP_072862438.1		tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	queA		BUA62_RS00810	1035	344	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	6593	7468	+							BUA62_RS00815	876		old_locus_tag=SAMN02745164_00163
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	6593	7468	+	WP_072862440.1	WP_072862440.1		DMT family transporter			BUA62_RS00815	876	291	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	7694	8866	-							BUA62_RS00820	1173		old_locus_tag=SAMN02745164_00164
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	7694	8866	-	WP_072862442.1	WP_072862442.1		iron-containing alcohol dehydrogenase			BUA62_RS00820	1173	390	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	9032	9856	+							BUA62_RS00825	825		old_locus_tag=SAMN02745164_00165
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	9032	9856	+	WP_072862444.1	WP_072862444.1		phosphate ABC transporter substrate-binding protein PstS family protein			BUA62_RS00825	825	274	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	9872	10732	+					pstC		BUA62_RS00830	861		old_locus_tag=SAMN02745164_00166
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	9872	10732	+	WP_143148298.1	WP_143148298.1		phosphate ABC transporter permease subunit PstC	pstC		BUA62_RS00830	861	286	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	10729	11553	+					pstA		BUA62_RS00835	825		old_locus_tag=SAMN02745164_00167
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	10729	11553	+	WP_072862446.1	WP_072862446.1		phosphate ABC transporter permease PstA	pstA		BUA62_RS00835	825	274	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	11543	12322	+					pstB		BUA62_RS00840	780		old_locus_tag=SAMN02745164_00168
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	11543	12322	+	WP_072862448.1	WP_072862448.1		phosphate ABC transporter ATP-binding protein PstB	pstB		BUA62_RS00840	780	259	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	12336	12998	+					phoU		BUA62_RS00845	663		old_locus_tag=SAMN02745164_00169
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	12336	12998	+	WP_072862450.1	WP_072862450.1		phosphate signaling complex protein PhoU	phoU		BUA62_RS00845	663	220	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	13009	13686	+							BUA62_RS00850	678		old_locus_tag=SAMN02745164_00170
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	13009	13686	+	WP_072862452.1	WP_072862452.1		response regulator transcription factor			BUA62_RS00850	678	225	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	13688	14641	+							BUA62_RS00855	954		old_locus_tag=SAMN02745164_00171
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	13688	14641	+	WP_072862454.1	WP_072862454.1		HAMP domain-containing histidine kinase			BUA62_RS00855	954	317	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	14724	14825	-							BUA62_RS11310	102		
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	14724	14825	-	WP_143148299.1	WP_143148299.1		MetS family NSS transporter small subunit			BUA62_RS11310	102	33	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	14836	15864	-							BUA62_RS00860	1029		old_locus_tag=SAMN02745164_00172
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	14836	15864	-	WP_200782262.1	WP_200782262.1		hypothetical protein			BUA62_RS00860	1029	342	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	15836	16351	-							BUA62_RS11630	516		old_locus_tag=SAMN02745164_00173
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	15836	16351	-	WP_200782264.1	WP_200782264.1		hypothetical protein			BUA62_RS11630	516	171	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	16650	16922	+							BUA62_RS00865	273		old_locus_tag=SAMN02745164_00174
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	16650	16922	+	WP_072862456.1	WP_072862456.1		LysO family transporter			BUA62_RS00865	273	90	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	16919	17491	+							BUA62_RS00870	573		old_locus_tag=SAMN02745164_00175
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	16919	17491	+	WP_072862458.1	WP_072862458.1		lysine exporter LysO family protein			BUA62_RS00870	573	190	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	17534	18595	-							BUA62_RS00875	1062		old_locus_tag=SAMN02745164_00176
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	17534	18595	-	WP_072862460.1	WP_072862460.1		galactokinase			BUA62_RS00875	1062	353	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	18588	19550	-					galT		BUA62_RS00880	963		old_locus_tag=SAMN02745164_00177
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	18588	19550	-	WP_072862462.1	WP_072862462.1		galactose-1-phosphate uridylyltransferase	galT		BUA62_RS00880	963	320	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	19543	21198	-							BUA62_RS00885	1656		old_locus_tag=SAMN02745164_00178
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	19543	21198	-	WP_072862464.1	WP_072862464.1		alpha-galactosidase			BUA62_RS00885	1656	551	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	21234	22052	-							BUA62_RS00890	819		old_locus_tag=SAMN02745164_00179
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	21234	22052	-	WP_072862466.1	WP_072862466.1		carbohydrate ABC transporter permease			BUA62_RS00890	819	272	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	22049	22978	-							BUA62_RS00895	930		old_locus_tag=SAMN02745164_00180
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	22049	22978	-	WP_200782266.1	WP_200782266.1		sugar ABC transporter permease			BUA62_RS00895	930	309	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	23032	24279	-							BUA62_RS00900	1248		old_locus_tag=SAMN02745164_00181
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	23032	24279	-	WP_072862468.1	WP_072862468.1		ABC transporter substrate-binding protein			BUA62_RS00900	1248	415	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	24334	25329	-							BUA62_RS00905	996		old_locus_tag=SAMN02745164_00182
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	24334	25329	-	WP_072862470.1	WP_072862470.1		LacI family transcriptional regulator			BUA62_RS00905	996	331	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000002.1	25562	26251	+							BUA62_RS00910	690		old_locus_tag=SAMN02745164_00183
