# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	528101	528580	+	WP_012208327.1	WP_012208327.1		GNAT family N-acetyltransferase			PMOB_RS02510	480	159	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	528855	530585	+							PMOB_RS02515	1731		old_locus_tag=Pmob_0488
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	528855	530585	+	WP_012208328.1	WP_012208328.1		ABC transporter substrate-binding protein			PMOB_RS02515	1731	576	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	530680	531690	+							PMOB_RS02520	1011		old_locus_tag=Pmob_0489
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	530680	531690	+	WP_012208329.1	WP_012208329.1		ABC transporter permease			PMOB_RS02520	1011	336	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	531692	532525	+							PMOB_RS02525	834		old_locus_tag=Pmob_0490
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	531692	532525	+	WP_012208330.1	WP_012208330.1		ABC transporter permease			PMOB_RS02525	834	277	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	532531	533550	+							PMOB_RS02530	1020		old_locus_tag=Pmob_0491
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	532531	533550	+	WP_012208331.1	WP_012208331.1		ABC transporter ATP-binding protein			PMOB_RS02530	1020	339	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	533543	534349	+							PMOB_RS02535	807		old_locus_tag=Pmob_0492
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	533543	534349	+	WP_012208332.1	WP_012208332.1		ABC transporter ATP-binding protein			PMOB_RS02535	807	268	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	534451	535791	+							PMOB_RS02540	1341		old_locus_tag=Pmob_0493
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	534451	535791	+	WP_012208333.1	WP_012208333.1		beta-glucosidase			PMOB_RS02540	1341	446	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	535843	536727	+							PMOB_RS10760	885		
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	535843	536727	+	WP_196793042.1	WP_196793042.1		glycoside hydrolase family 3 protein			PMOB_RS10760	885	294	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	536788	538113	+							PMOB_RS10765	1326		
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	536788	538113	+	WP_196793043.1	WP_196793043.1		glycoside hydrolase family 3 C-terminal domain-containing protein			PMOB_RS10765	1326	441	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	538193	540205	+							PMOB_RS10165	2013		old_locus_tag=Pmob_0496
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	538193	540205	+	WP_012208334.1	WP_012208334.1		methyl-accepting chemotaxis protein			PMOB_RS10165	2013	670	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	540297	542678	+							PMOB_RS02555	2382		old_locus_tag=Pmob_0497
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	540297	542678	+	WP_012208335.1	WP_012208335.1		glycoside hydrolase family 2 protein			PMOB_RS02555	2382	793	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	542684	543091	+							PMOB_RS02560	408		old_locus_tag=Pmob_0498
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	542684	543091	+	WP_012208336.1	WP_012208336.1		VOC family protein			PMOB_RS02560	408	135	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	543115	544107	+							PMOB_RS02565	993		old_locus_tag=Pmob_0499
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	543115	544107	+	WP_012208337.1	WP_012208337.1		LacI family transcriptional regulator			PMOB_RS02565	993	330	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	544143	544961	+							PMOB_RS02570	819		old_locus_tag=Pmob_0500
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	544143	544961	+	WP_012208338.1	WP_012208338.1		M55 family metallopeptidase			PMOB_RS02570	819	272	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	544981	545502	+					msrA		PMOB_RS02575	522		old_locus_tag=Pmob_0501
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	544981	545502	+	WP_012208339.1	WP_012208339.1		peptide-methionine (S)-S-oxide reductase MsrA	msrA		PMOB_RS02575	522	173	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	545535	546326	-							PMOB_RS02580	792		old_locus_tag=Pmob_0502
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	545535	546326	-	WP_012208340.1	WP_012208340.1		alpha/beta hydrolase			PMOB_RS02580	792	263	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	546344	547477	-							PMOB_RS02585	1134		old_locus_tag=Pmob_0503
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	546344	547477	-	WP_081429189.1	WP_081429189.1		TetR/AcrR family transcriptional regulator			PMOB_RS02585	1134	377	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	547493	549217	-							PMOB_RS02590	1725		old_locus_tag=Pmob_0504
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	547493	549217	-	WP_081429191.1	WP_081429191.1		alpha/beta fold hydrolase			PMOB_RS02590	1725	574	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	549214	550095	-							PMOB_RS02595	882		old_locus_tag=Pmob_0505
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	549214	550095	-	WP_012208343.1	WP_012208343.1		branched-chain amino acid ABC transporter permease			PMOB_RS02595	882	293	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	550112	550804	-							PMOB_RS02600	693		old_locus_tag=Pmob_0506
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	550112	550804	-	WP_041534025.1	WP_041534025.1		ABC transporter ATP-binding protein			PMOB_RS02600	693	230	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	550797	551552	-							PMOB_RS02605	756		old_locus_tag=Pmob_0507
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	550797	551552	-	WP_012208345.1	WP_012208345.1		ABC transporter ATP-binding protein			PMOB_RS02605	756	251	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	551615	552826	-							PMOB_RS02610	1212		old_locus_tag=Pmob_0508
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	551615	552826	-	WP_012208346.1	WP_012208346.1		ABC transporter substrate-binding protein			PMOB_RS02610	1212	403	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	553025	555025	-							PMOB_RS10170	2001		old_locus_tag=Pmob_0509
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	553025	555025	-	WP_012208347.1	WP_012208347.1		methyl-accepting chemotaxis protein			PMOB_RS10170	2001	666	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	555061	555768	-							PMOB_RS02620	708		old_locus_tag=Pmob_0510
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	555061	555768	-	WP_012208348.1	WP_012208348.1		ABC transporter ATP-binding protein			PMOB_RS02620	708	235	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	555768	556484	-							PMOB_RS02625	717		old_locus_tag=Pmob_0511
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	555768	556484	-	WP_012208349.1	WP_012208349.1		ABC transporter ATP-binding protein			PMOB_RS02625	717	238	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	556519	557442	-							PMOB_RS02630	924		old_locus_tag=Pmob_0512
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	556519	557442	-	WP_012208350.1	WP_012208350.1		branched-chain amino acid ABC transporter permease			PMOB_RS02630	924	307	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	557439	558368	-							PMOB_RS02635	930		old_locus_tag=Pmob_0513
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	557439	558368	-	WP_012208351.1	WP_012208351.1		branched-chain amino acid ABC transporter permease			PMOB_RS02635	930	309	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	558441	559670	-							PMOB_RS02640	1230		old_locus_tag=Pmob_0514
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	558441	559670	-	WP_012208352.1	WP_012208352.1		ABC transporter substrate-binding protein			PMOB_RS02640	1230	409	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	559676	560887	-							PMOB_RS02645	1212		old_locus_tag=Pmob_0515
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	559676	560887	-	WP_012208353.1	WP_012208353.1		acetyl-CoA C-acetyltransferase			PMOB_RS02645	1212	403	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	560979	562295	-							PMOB_RS02650	1317		old_locus_tag=Pmob_0516
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	560979	562295	-	WP_012208354.1	WP_012208354.1		acetyl-CoA hydrolase/transferase family protein			PMOB_RS02650	1317	438	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	562391	563134	-					fabG		PMOB_RS02655	744		old_locus_tag=Pmob_0517
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	562391	563134	-	WP_012208355.1	WP_012208355.1		3-oxoacyl-[acyl-carrier-protein] reductase	fabG		PMOB_RS02655	744	247	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	563169	564170	-							PMOB_RS02660	1002		old_locus_tag=Pmob_0518
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	563169	564170	-	WP_041534026.1	WP_041534026.1		3-oxoacyl-ACP synthase			PMOB_RS02660	1002	333	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	564317	565210	-							PMOB_RS02665	894		old_locus_tag=Pmob_0519
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	564317	565210	-	WP_012208357.1	WP_012208357.1		alpha/beta hydrolase			PMOB_RS02665	894	297	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	565612	567120	+							PMOB_RS10175	1509		old_locus_tag=Pmob_0520
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	565612	567120	+	WP_012208358.1	WP_012208358.1		putative N-acetylmannosamine-6-phosphate 2-epimerase			PMOB_RS10175	1509	502	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	567123	567974	+							PMOB_RS02675	852		old_locus_tag=Pmob_0521
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	567123	567974	+	WP_012208359.1	WP_012208359.1		MurR/RpiR family transcriptional regulator			PMOB_RS02675	852	283	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	567985	569280	+							PMOB_RS02680	1296		old_locus_tag=Pmob_0522
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	567985	569280	+	WP_012208360.1	WP_012208360.1		FAD-dependent oxidoreductase			PMOB_RS02680	1296	431	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	569318	570568	+							PMOB_RS02685	1251		old_locus_tag=Pmob_0523
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	569318	570568	+	WP_012208361.1	WP_012208361.1		sugar ABC transporter substrate-binding protein			PMOB_RS02685	1251	416	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	570643	571554	+							PMOB_RS02690	912		old_locus_tag=Pmob_0524
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	570643	571554	+	WP_012208362.1	WP_012208362.1		sugar ABC transporter permease			PMOB_RS02690	912	303	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	571523	572371	+							PMOB_RS02695	849		old_locus_tag=Pmob_0525
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	571523	572371	+	WP_012208363.1	WP_012208363.1		carbohydrate ABC transporter permease			PMOB_RS02695	849	282	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	572670	574190	+							PMOB_RS02700	1521		old_locus_tag=Pmob_0526
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	572670	574190	+	WP_012208364.1	WP_012208364.1		DUF4127 family protein			PMOB_RS02700	1521	506	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	574510	575772	-							PMOB_RS02705	1263		old_locus_tag=Pmob_0527
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	574510	575772	-	WP_012208365.1	WP_012208365.1		IS110 family transposase			PMOB_RS02705	1263	420	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	575866	576009	+							PMOB_RS10770	144		old_locus_tag=Pmob_0528
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	575866	576009	+	WP_012208366.1	WP_012208366.1		hypothetical protein			PMOB_RS10770	144	47	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	576091	576564	+							PMOB_RS02710	474		old_locus_tag=Pmob_0529
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	576091	576564	+	WP_012208367.1	WP_012208367.1		ribosome maturation factor			PMOB_RS02710	474	157	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	576594	577619	+					nusA		PMOB_RS02715	1026		old_locus_tag=Pmob_0530
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	576594	577619	+	WP_012208368.1	WP_012208368.1		transcription termination factor NusA	nusA		PMOB_RS02715	1026	341	
gene	rRNA	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	577714	577826	-					rrf		PMOB_RS02720	113		old_locus_tag=Pmob_R0014
rRNA		GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	577714	577826	-				5S ribosomal RNA	rrf		PMOB_RS02720	113		
gene	rRNA	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	577855	580775	-							PMOB_RS02725	2921		old_locus_tag=Pmob_R0015
rRNA		GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	577855	580775	-				23S ribosomal RNA			PMOB_RS02725	2921		
gene	tRNA	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	580829	580904	-							PMOB_RS02730	76		old_locus_tag=Pmob_R0016
tRNA		GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	580829	580904	-				tRNA-Ala			PMOB_RS02730	76		anticodon=TGC
gene	rRNA	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	581001	582512	-							PMOB_RS02735	1512		old_locus_tag=Pmob_R0017
rRNA		GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	581001	582512	-				16S ribosomal RNA			PMOB_RS02735	1512		
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	582778	583959	-							PMOB_RS02740	1182		old_locus_tag=Pmob_0531
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	582778	583959	-	WP_231282475.1	WP_231282475.1		type III PLP-dependent enzyme			PMOB_RS02740	1182	393	
gene	tRNA	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	584221	584308	+							PMOB_RS02745	88		old_locus_tag=Pmob_R0018
tRNA		GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	584221	584308	+				tRNA-Leu			PMOB_RS02745	88		anticodon=CAG
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	584430	585377	+							PMOB_RS10775	948		old_locus_tag=Pmob_0532
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	584430	585377	+	WP_012208370.1	WP_012208370.1		GAF domain-containing protein			PMOB_RS10775	948	315	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	585398	586006	+							PMOB_RS02755	609		old_locus_tag=Pmob_0533
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	585398	586006	+	WP_012208371.1	WP_012208371.1		CoA pyrophosphatase			PMOB_RS02755	609	202	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	586011	587258	-							PMOB_RS02760	1248		old_locus_tag=Pmob_0534
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	586011	587258	-	WP_012208372.1	WP_012208372.1		glycerate kinase			PMOB_RS02760	1248	415	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	587271	588614	-							PMOB_RS02765	1344		old_locus_tag=Pmob_0535
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	587271	588614	-	WP_012208373.1	WP_012208373.1		GntP family permease			PMOB_RS02765	1344	447	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	588638	589747	-							PMOB_RS02770	1110		old_locus_tag=Pmob_0536
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	588638	589747	-	WP_012208374.1	WP_012208374.1		sensor domain-containing diguanylate cyclase			PMOB_RS02770	1110	369	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	589844	590812	-							PMOB_RS02775	969		old_locus_tag=Pmob_0537
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	589844	590812	-	WP_012208375.1	WP_012208375.1		phosphoadenosine phosphosulfate reductase family protein			PMOB_RS02775	969	322	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	590826	592880	-							PMOB_RS02780	2055		old_locus_tag=Pmob_0538
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	590826	592880	-	WP_012208376.1	WP_012208376.1		GGDEF domain-containing phosphodiesterase			PMOB_RS02780	2055	684	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	593065	593940	+							PMOB_RS02785	876		old_locus_tag=Pmob_0539
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	593065	593940	+	WP_012208377.1	WP_012208377.1		acetamidase/formamidase family protein			PMOB_RS02785	876	291	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	593972	594850	+							PMOB_RS02790	879		old_locus_tag=Pmob_0540
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	593972	594850	+	WP_012208378.1	WP_012208378.1		auxin efflux carrier			PMOB_RS02790	879	292	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	594851	596407	-							PMOB_RS02795	1557		old_locus_tag=Pmob_0541
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	594851	596407	-	WP_012208379.1	WP_012208379.1		alpha/beta hydrolase			PMOB_RS02795	1557	518	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	596447	598126	-							PMOB_RS02800	1680		old_locus_tag=Pmob_0542
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	596447	598126	-	WP_041534028.1	WP_041534028.1		hypothetical protein			PMOB_RS02800	1680	559	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	598089	598841	-							PMOB_RS02805	753		old_locus_tag=Pmob_0543
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	598089	598841	-	WP_012208381.1	WP_012208381.1		ABC transporter ATP-binding protein			PMOB_RS02805	753	250	
