# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000122.1	8512	9867	-					lpdA		AA81_RS05730	1356		old_locus_tag=AA81_05625
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000122.1	8512	9867	-	WP_103898494.1	WP_103898494.1		dihydrolipoyl dehydrogenase	lpdA		AA81_RS05730	1356	451	
gene	pseudogene	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000164.1	1	217	+					groEL		AA81_RS07980	217		partial;pseudo;old_locus_tag=AA81_07840
CDS	without_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000164.1	1	217	+				chaperonin GroEL	groEL		AA81_RS07980	217		partial;pseudo
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000164.1	310	1488	+							AA81_RS07985	1179		old_locus_tag=AA81_07845
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000164.1	310	1488	+	WP_245863532.1	WP_245863532.1		DUF401 family protein			AA81_RS07985	1179	392	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000164.1	1510	2127	+							AA81_RS07990	618		
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000164.1	1510	2127	+	WP_103079063.1	WP_103079063.1		phosphatase PAP2 family protein			AA81_RS07990	618	205	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000164.1	2129	2794	-					fsa		AA81_RS07995	666		old_locus_tag=AA81_07855
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000164.1	2129	2794	-	WP_103077692.1	WP_103077692.1		fructose-6-phosphate aldolase	fsa		AA81_RS07995	666	221	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000164.1	2846	3508	-							AA81_RS08000	663		old_locus_tag=AA81_07860
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000164.1	2846	3508	-	WP_103079064.1	WP_103079064.1		Crp/Fnr family transcriptional regulator			AA81_RS08000	663	220	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000164.1	3677	5308	+					hcp		AA81_RS08005	1632		old_locus_tag=AA81_07865
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000164.1	3677	5308	+	WP_211292680.1	WP_211292680.1		hydroxylamine reductase	hcp		AA81_RS08005	1632	543	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000164.1	5454	6866	+							AA81_RS08010	1413		old_locus_tag=AA81_07870
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000164.1	5454	6866	+	WP_169999692.1	WP_169999692.1		TldD/PmbA family protein			AA81_RS08010	1413	470	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000164.1	6866	8200	+							AA81_RS08015	1335		old_locus_tag=AA81_07875
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000164.1	6866	8200	+	WP_103898737.1	WP_103898737.1		TldD/PmbA family protein			AA81_RS08015	1335	444	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000164.1	8393	9409	+					ord		AA81_RS08020	1017		old_locus_tag=AA81_07880
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000164.1	8393	9409	+	WP_103898738.1	WP_103898738.1		2,4-diaminopentanoate dehydrogenase	ord		AA81_RS08020	1017	338	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000164.1	9424	9726	+					ortA		AA81_RS08025	303		old_locus_tag=AA81_07885
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000164.1	9424	9726	+	WP_103077699.1	WP_103077699.1		2-amino-4-oxopentanoate thiolase subunit OrtA	ortA		AA81_RS08025	303	100	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000164.1	9719	11137	+					ortB		AA81_RS08030	1419		old_locus_tag=AA81_07890
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000164.1	9719	11137	+	WP_103898741.1	WP_103898741.1		2-amino-4-oxopentanoate thiolase subunit OrtB	ortB		AA81_RS08030	1419	472	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000164.1	11134	11520	+							AA81_RS08035	387		old_locus_tag=AA81_07895
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000164.1	11134	11520	+	WP_103898739.1	WP_103898739.1		ornithine aminomutase subunit alpha			AA81_RS08035	387	128	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000164.1	11501	13276	+					oraE		AA81_RS08040	1776		partial;old_locus_tag=AA81_07900
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000164.1	11501	13276	+	WP_211292681.1	WP_211292681.1		D-ornithine 4,5-aminomutase subunit OraE	oraE		AA81_RS08040	1776	592	partial
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000156.1	576	1226	+							AA81_RS07605	651		old_locus_tag=AA81_07470
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000156.1	576	1226	+	WP_103898694.1	WP_103898694.1		capsule biosynthesis protein CapC			AA81_RS07605	651	216	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000156.1	1315	1752	+							AA81_RS07610	438		old_locus_tag=AA81_07475
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000156.1	1315	1752	+	WP_245863523.1	WP_245863523.1		hypothetical protein			AA81_RS07610	438	145	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000156.1	1745	3232	+							AA81_RS07615	1488		old_locus_tag=AA81_07480
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000156.1	1745	3232	+	WP_169999680.1	WP_169999680.1		sugar transferase			AA81_RS07615	1488	495	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000156.1	3330	4619	+							AA81_RS07620	1290		old_locus_tag=AA81_07485
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000156.1	3330	4619	+	WP_103898696.1	WP_103898696.1		glycosyltransferase family 4 protein			AA81_RS07620	1290	429	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000156.1	4707	5759	+							AA81_RS07625	1053		old_locus_tag=AA81_07490
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000156.1	4707	5759	+	WP_103898703.1	WP_103898703.1		polysaccharide biosynthesis protein			AA81_RS07625	1053	350	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000156.1	5784	6893	+							AA81_RS07630	1110		old_locus_tag=AA81_07495
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000156.1	5784	6893	+	WP_103898697.1	WP_103898697.1		capsular polysaccharide biosynthesis protein CapF			AA81_RS07630	1110	369	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000156.1	6896	8020	+					wecB		AA81_RS07635	1125		old_locus_tag=AA81_07500
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000156.1	6896	8020	+	WP_103898698.1	WP_103898698.1		UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	wecB		AA81_RS07635	1125	374	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000156.1	8022	9239	+							AA81_RS07640	1218		old_locus_tag=AA81_07505
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000156.1	8022	9239	+	WP_103898699.1	WP_103898699.1		glycosyltransferase			AA81_RS07640	1218	405	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000156.1	9236	10465	+							AA81_RS07645	1230		old_locus_tag=AA81_07510
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000156.1	9236	10465	+	WP_103898700.1	WP_103898700.1		hypothetical protein			AA81_RS07645	1230	409	
gene	pseudogene	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000156.1	10637	11284	+							AA81_RS07650	648		partial;pseudo;old_locus_tag=AA81_07515
CDS	without_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000156.1	10637	11284	+				nucleotide sugar dehydrogenase			AA81_RS07650	648		partial;pseudo
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000156.1	11341	11607	+							AA81_RS07655	267		old_locus_tag=AA81_07520
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000156.1	11341	11607	+	WP_103898702.1	WP_103898702.1		hypothetical protein			AA81_RS07655	267	88	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	1	819	+							AA81_RS09720	819		partial;old_locus_tag=AA81_09540
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	1	819	+	WP_103898908.1	WP_103898908.1		ATP-binding cassette domain-containing protein			AA81_RS09720	819	272	partial
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	853	1308	-							AA81_RS09725	456		old_locus_tag=AA81_09545
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	853	1308	-	WP_103898909.1	WP_103898909.1		SoxR reducing system RseC family protein			AA81_RS09725	456	151	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	1280	2203	-					thrB		AA81_RS09730	924		old_locus_tag=AA81_09550
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	1280	2203	-	WP_103898910.1	WP_103898910.1		homoserine kinase	thrB		AA81_RS09730	924	307	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	2227	2403	-							AA81_RS14270	177		
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	2227	2403	-	WP_169925163.1	WP_169925163.1		hypothetical protein			AA81_RS14270	177	58	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	2400	2960	-							AA81_RS09735	561		old_locus_tag=AA81_09555
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	2400	2960	-	WP_103077173.1	WP_103077173.1		sigma-70 family RNA polymerase sigma factor			AA81_RS09735	561	186	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	3230	4525	+							AA81_RS09740	1296		old_locus_tag=AA81_09560
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	3230	4525	+	WP_103898911.1	WP_103898911.1		Glu/Leu/Phe/Val dehydrogenase			AA81_RS09740	1296	431	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	4636	5076	+							AA81_RS09745	441		old_locus_tag=AA81_09565
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	4636	5076	+	WP_103898912.1	WP_103898912.1		hypothetical protein			AA81_RS09745	441	146	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	5065	6246	-							AA81_RS09750	1182		old_locus_tag=AA81_09570
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	5065	6246	-	WP_103898913.1	WP_103898913.1		PLP-dependent aminotransferase family protein			AA81_RS09750	1182	393	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	6532	8112	-					cimA		AA81_RS09755	1581		old_locus_tag=AA81_09575
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	6532	8112	-	WP_103898914.1	WP_103898914.1		citramalate synthase	cimA		AA81_RS09755	1581	526	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	8119	9168	-							AA81_RS09760	1050		old_locus_tag=AA81_09580
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	8119	9168	-	WP_103079279.1	WP_103079279.1		3-isopropylmalate dehydrogenase			AA81_RS09760	1050	349	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	9169	9663	-					leuD		AA81_RS09765	495		old_locus_tag=AA81_09585
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	9169	9663	-	WP_103898915.1	WP_103898915.1		3-isopropylmalate dehydratase small subunit	leuD		AA81_RS09765	495	164	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	9660	10919	-					leuC		AA81_RS09770	1260		old_locus_tag=AA81_09590
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	9660	10919	-	WP_103898916.1	WP_103898916.1		3-isopropylmalate dehydratase large subunit	leuC		AA81_RS09770	1260	419	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	10945	12477	-							AA81_RS09775	1533		old_locus_tag=AA81_09595
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	10945	12477	-	WP_103898917.1	WP_103898917.1		2-isopropylmalate synthase			AA81_RS09775	1533	510	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	12509	13498	-					ilvC		AA81_RS09780	990		old_locus_tag=AA81_09600
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	12509	13498	-	WP_146026657.1	WP_146026657.1		ketol-acid reductoisomerase	ilvC		AA81_RS09780	990	329	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	13522	14022	-					ilvN		AA81_RS09785	501		old_locus_tag=AA81_09605
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	13522	14022	-	WP_103079284.1	WP_103079284.1		acetolactate synthase small subunit	ilvN		AA81_RS09785	501	166	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	14019	15728	-					ilvB		AA81_RS09790	1710		old_locus_tag=AA81_09610
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	14019	15728	-	WP_103079285.1	WP_103079285.1		biosynthetic-type acetolactate synthase large subunit	ilvB		AA81_RS09790	1710	569	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	15750	17420	-					ilvD		AA81_RS09795	1671		old_locus_tag=AA81_09615
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	15750	17420	-	WP_103079286.1	WP_103079286.1		dihydroxy-acid dehydratase	ilvD		AA81_RS09795	1671	556	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	17475	18335	-					pheA		AA81_RS09800	861		old_locus_tag=AA81_09620
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	17475	18335	-	WP_169926355.1	WP_169926355.1		prephenate dehydratase	pheA		AA81_RS09800	861	286	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	19124	20509	+							AA81_RS09810	1386		old_locus_tag=AA81_09625
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000196.1	19124	20509	+	WP_012209389.1	WP_012209389.1		FGGY family carbohydrate kinase			AA81_RS09810	1386	461	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000233.1	46	1650	-							AA81_RS11435	1605		old_locus_tag=AA81_11240
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000233.1	46	1650	-	WP_103899087.1	WP_103899087.1		alpha-amylase family glycosyl hydrolase			AA81_RS11435	1605	534	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000233.1	1669	2742	-							AA81_RS11440	1074		old_locus_tag=AA81_11245
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000233.1	1669	2742	-	WP_103899088.1	WP_103899088.1		glucose-1-phosphate thymidylyltransferase			AA81_RS11440	1074	357	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000233.1	2739	4634	-							AA81_RS11445	1896		old_locus_tag=AA81_11250
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000233.1	2739	4634	-	WP_103899089.1	WP_103899089.1		polysaccharide biosynthesis protein			AA81_RS11445	1896	631	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000233.1	4618	5871	-							AA81_RS11450	1254		old_locus_tag=AA81_11255
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000233.1	4618	5871	-	WP_103899090.1	WP_103899090.1		DegT/DnrJ/EryC1/StrS family aminotransferase			AA81_RS11450	1254	417	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000233.1	5981	6835	-							AA81_RS11455	855		old_locus_tag=AA81_11260
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000233.1	5981	6835	-	WP_103899091.1	WP_103899091.1		hypothetical protein			AA81_RS11455	855	284	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000233.1	6862	8127	-					hisS		AA81_RS11460	1266		old_locus_tag=AA81_11265
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000233.1	6862	8127	-	WP_103899092.1	WP_103899092.1		histidine--tRNA ligase	hisS		AA81_RS11460	1266	421	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000233.1	8451	8822	-							AA81_RS11465	372		old_locus_tag=AA81_11270
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000233.1	8451	8822	-	WP_103078789.1	WP_103078789.1		S1 RNA-binding domain-containing protein			AA81_RS11465	372	123	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000233.1	9067	9282	-					rpmE		AA81_RS11470	216		old_locus_tag=AA81_11275
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000233.1	9067	9282	-	WP_103076638.1	WP_103076638.1		50S ribosomal protein L31	rpmE		AA81_RS11470	216	71	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000233.1	9367	9795	-							AA81_RS11475	429		old_locus_tag=AA81_11280
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000233.1	9367	9795	-	WP_103078790.1	WP_103078790.1		hypothetical protein			AA81_RS11475	429	142	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000200.1	171	1160	+							AA81_RS09935	990		old_locus_tag=AA81_09750
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000200.1	171	1160	+	WP_169999732.1	WP_169999732.1		S-layer homology domain-containing protein			AA81_RS09935	990	329	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000200.1	1213	1866	-							AA81_RS09940	654		old_locus_tag=AA81_09755
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000200.1	1213	1866	-	WP_103077218.1	WP_103077218.1		TIGR00153 family protein			AA81_RS09940	654	217	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000200.1	1957	4656	-					ileS		AA81_RS09945	2700		partial;old_locus_tag=AA81_09760
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000200.1	1957	4656	-	WP_103898923.1	WP_103898923.1		isoleucine--tRNA ligase	ileS		AA81_RS09945	2700	899	partial
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000201.1	172	1164	+							AA81_RS09950	993		old_locus_tag=AA81_09765
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000201.1	172	1164	+	WP_169926356.1	WP_169926356.1		S-layer homology domain-containing protein			AA81_RS09950	993	330	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000201.1	1217	1870	-							AA81_RS09955	654		old_locus_tag=AA81_09770
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000201.1	1217	1870	-	WP_103079312.1	WP_103079312.1		TIGR00153 family protein			AA81_RS09955	654	217	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000201.1	1961	4659	-					ileS		AA81_RS09960	2699		partial;old_locus_tag=AA81_09775
